FilePath,Text,single_label,probabilities
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A01-0041.ogg,遺伝子配列を元にするなら、生まれつきそれが欠損している人は、どう扱えばいいのでしょう,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A01-0043.ogg,わたしにとって人間という定義は、とても曖昧で、不確かなように感じます,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A01-0045.ogg,その通りです,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A01-0047.ogg,沙羅ちゃんは、“わたしを生み出した人”です,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A02-0003.ogg,お兄ちゃんが来てくれて、とっても嬉しいです,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A02-0005.ogg,はい。沙羅ちゃんが隅々までチェックしてくれたので、絶好調って感じです,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A02-0007.ogg,馨さんのことは、心配ですが……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A02-0009.ogg,でも、わたしはこれからも、自分に出来ることを精一杯やっていきたいです,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A02-0011.ogg,もちろん賛成です！楽しみ過ぎて、今からドキドキしちゃいます,usual,"usual: 99.99%, aegi: 0.01%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A02-0013.ogg,あ、すっかり忘れていました。今、お茶を淹れますね,usual,"usual: 99.46%, aegi: 0.54%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A02-0015.ogg,お茶が入りましたよ～,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A02-0017.ogg,わたしも、少しだけ覚えていることがありますよ,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A02-0019.ogg,沙羅ちゃんの家で遊んで帰った後、お兄ちゃんはいつも不機嫌でした,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A02-0021.ogg,その時白音さんは、お母さんから貰っていたキャンディを、お兄ちゃんにあげていました,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A02-0023.ogg,それは――,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A02-0025.ogg,どうしてですか？,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A02-0027.ogg,それは、お兄ちゃんがルビィに妬いていたことを、沙羅ちゃんには知られたくない、という意味ですか？,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A02-0029.ogg,今でも妬いてたとしたら、大変なことになってしまいます,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A02-0031.ogg,お兄ちゃんは、ルビィの復活を望んでいない、ということになりませんか……？,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A02-0033.ogg,ルビィとまたお話し出来る日は来ますよ。沙羅ちゃんなら！,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A02-0035.ogg,頑張ってください。応援しています,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A03-0003.ogg,あ、あの……沙羅、ちゃん,aegi,"aegi: 47.38%, usual: 34.49%, chupa: 18.14%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A03-0005.ogg,少し、休憩したら……どう、ですか？,usual,"usual: 85.78%, aegi: 12.72%, chupa: 1.50%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A03-0007.ogg,そ、そうですか……,usual,"usual: 89.24%, aegi: 10.76%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A03-0009.ogg,何か、わたしに出来ることは――,usual,"usual: 99.96%, aegi: 0.04%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A03-0011.ogg,は、はい……,aegi,"aegi: 60.55%, usual: 38.85%, chupa: 0.60%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A03-0013.ogg,じゃあ、お茶を淹れて来ますねっ,usual,"usual: 97.97%, aegi: 2.03%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A03-0015.ogg,沙羅ちゃん、大丈夫ですか？,usual,"usual: 93.20%, aegi: 6.79%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A03-0017.ogg,沙羅ちゃん？,usual,"usual: 97.36%, aegi: 2.55%, chupa: 0.09%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A03-0019.ogg,はい？,usual,"usual: 51.94%, aegi: 48.06%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A03-0021.ogg,……,usual,"usual: 76.24%, aegi: 23.75%, chupa: 0.02%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A03-0023.ogg,そんな……,usual,"usual: 99.92%, aegi: 0.04%, chupa: 0.04%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A03-0025.ogg,そんなこと、言わないでください……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A03-0027.ogg,沙羅ちゃんは、わたしを生み出したすごい人なんですから,usual,"usual: 99.85%, aegi: 0.08%, chupa: 0.07%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A03-0029.ogg,まあまあ、いいじゃないですか。お兄ちゃんが来てくれると、賑やかで楽しいですよ,usual,"usual: 99.99%, aegi: 0.01%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A03-0031.ogg,あの所長さんと話した後から、沙羅ちゃんおかしいですよ,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A03-0033.ogg,だって、同じ部屋に居るから……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A03-0035.ogg,部外者って……,usual,"usual: 81.13%, aegi: 18.77%, chupa: 0.10%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A04-0003a.ogg,七波シロネです,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A04-0005.ogg,分かりました,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A04-0007.ogg,お兄ちゃんはそんなことをしません,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A04-0009.ogg,……お兄ちゃんを病院に連れて行きます,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A04-0011.ogg,お兄ちゃんが幸せなのはいいことです。わたしが口を出すことではありません,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A04-0013.ogg,それは、悲しいことですが……。それでもわたしは、妹としての役目を忠実に果たします,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A04-0015a.ogg,お兄ちゃんは、そんなこと……,usual,"usual: 99.36%, aegi: 0.64%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A04-0017a.ogg,お兄ちゃんを傷付けない範囲で、抵抗します,usual,"usual: 100.00%, chupa: 0.00%, aegi: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A04-0019a.ogg,……三原則の通り、私はお兄ちゃんに沈められます……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A04-0021.ogg,……お兄ちゃんを、助けます,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A04-0023.ogg,……っ,usual,"usual: 90.07%, aegi: 9.93%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A04-0025.ogg,わ、わたし……は……,aegi,"aegi: 58.86%, usual: 40.79%, chupa: 0.35%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A04-0027.ogg,そのトロッコを止めます。どんな手段を使っても,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A04-0029.ogg,そんな……でも、わたし……,aegi,"aegi: 36.71%, chupa: 35.28%, usual: 28.02%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A04-0031.ogg,わ、わたし……は、お兄ちゃんを、守らないと……,usual,"usual: 85.39%, aegi: 14.61%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A04-0033.ogg,も、もう止めて……,usual,"usual: 67.77%, aegi: 32.21%, chupa: 0.02%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A04-0035.ogg,だ、だって、そんなの……っ,usual,"usual: 57.44%, aegi: 40.97%, chupa: 1.59%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A04-0037.ogg,た、助けて……お兄ちゃん……,aegi,"aegi: 73.22%, usual: 26.78%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A04-0039.ogg,だ、だって、だって……！,aegi,"aegi: 82.15%, usual: 17.61%, chupa: 0.23%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A04-0041.ogg,わ、わたしは、お兄ちゃんを……苦しめたくないっ,usual,"usual: 84.92%, aegi: 15.08%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A04-0043.ogg,辛い……苦しい……助けて……助けてっ……！,chupa,"chupa: 39.81%, aegi: 35.68%, usual: 24.51%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A04-0045.ogg,お兄ちゃんっ！,usual,"usual: 68.61%, aegi: 31.39%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A04-0047a.ogg,はあ……はあっ……,usual,"usual: 79.15%, aegi: 20.85%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A04-0049a.ogg,怖い……怖い怖い、怖い……,usual,"usual: 83.04%, aegi: 16.96%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A04-0051a.ogg,嫌……！苦しい……助けて……！,usual,"usual: 72.66%, aegi: 27.34%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A04-0053a.ogg,出してっ！ここから……出してっ！,usual,"usual: 80.41%, aegi: 19.59%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A04-0055a.ogg,――おにい、ちゃん……？,usual,"usual: 86.83%, aegi: 13.17%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A04-0057a.ogg,どこ、お兄ちゃん……どこに居るの……,usual,"usual: 72.55%, aegi: 27.45%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A04-0059a.ogg,お兄ちゃん……助けて……,usual,"usual: 80.29%, aegi: 19.71%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A04-0061a.ogg,お兄ちゃん、お兄ちゃん……,usual,"usual: 72.74%, aegi: 27.26%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A04-0063a.ogg,お兄ちゃん……お兄ちゃんっ……！,usual,"usual: 70.19%, aegi: 29.81%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A04-0065a.ogg,お兄ちゃんっ……,usual,"usual: 66.01%, aegi: 33.99%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A04-0067a.ogg,お兄ちゃん……！,usual,"usual: 91.56%, aegi: 8.44%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A17-0003.ogg,お兄ちゃん,usual,"usual: 99.55%, aegi: 0.45%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A17-0005.ogg,わたし、元気になりました,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A17-0007.ogg,こうしてまた再会を果たせたこと、沙羅ちゃんには、感謝しかありません,usual,"usual: 100.00%, chupa: 0.00%, aegi: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A17-0009.ogg,ありがとうございます,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A17-0011.ogg,はい。白音さんの記憶も、わたしの記憶も、全部、わたしです,usual,"usual: 99.76%, chupa: 0.20%, aegi: 0.04%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A17-0013.ogg,どれかが欠けてしまったら、きっとわたしは、わたしで無くなってしまう,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A17-0015.ogg,沙羅ちゃんとお兄ちゃんが、教えてくれたことです,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A17-0017.ogg,明日は、飛行場に行けばいいんですよね？,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A17-0019.ogg,それじゃあ、荷物の準備をしておきますね,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A17-0021.ogg,お兄ちゃんは……やっぱり、行かないんですか？,usual,"usual: 99.90%, chupa: 0.07%, aegi: 0.03%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A17-0023.ogg,そうですか……,usual,"usual: 99.99%, aegi: 0.01%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A17-0025.ogg,それなりのこと……？,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A17-0027.ogg,ふふふっ,usual,"usual: 64.95%, aegi: 35.05%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-A17-0029.ogg,頑張って、お兄ちゃん！,usual,"usual: 99.95%, aegi: 0.05%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B00-0003.ogg,青い空が徐々に、紫色やオレンジ色の入り混じった複雑な色彩になっていく。,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B00-0005.ogg,まるで、燃えているみたいだった。,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B00-0007.ogg,その燃えカスは、暗い色をしているから、夜空は闇色なのかもしれない。,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B00-0009.ogg,わたしはそんな抽象的なことを考えながら、ハンモックに揺られていた。,usual,"usual: 100.00%, chupa: 0.00%, aegi: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B00-0011.ogg,一見静かに思える森の中でも、実はさまざまな音がささめき合っている。,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B00-0013.ogg,ほら、,usual,"usual: 84.71%, aegi: 15.29%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B00-0015.ogg,巣に戻ろうとする鳥達の羽ばたき――,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B00-0017.ogg,木の葉と木の葉が擦れる音――,usual,"usual: 99.91%, aegi: 0.06%, chupa: 0.03%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B00-0019.ogg,この森に来ると、なんだか懐かしいような気がする。,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B00-0021.ogg,だから、ここはとても好きな場所のひとつ。,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B00-0023.ogg,身体にインプットされた白音さんの記憶が、わたしにある種のノスタルジーを与えているのかもしれない。,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B00-0025.ogg,きっと、白音さんにとっても、お気に入りの場所だったんだろう。,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B00-0027.ogg,あるいは、この森のそばで、白音さんが眠っているから……？,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B00-0029.ogg,そんなファンタジックな理由も、ありえるだろうか？,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B00-0031.ogg,こんなことを思いつくくらい、わたしは人間を演じることが出来る。,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B00-0033.ogg,そのように、プログラムされているから。,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B00-0035.ogg,……果たしてそれは、本当？,usual,"usual: 81.59%, chupa: 17.47%, aegi: 0.94%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B00-0037.ogg,お兄ちゃん……,usual,"usual: 99.36%, aegi: 0.64%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B00-0039.ogg,口に出してみると、苦しくなる。,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B00-0041.ogg,この現象は、一体なんなんだろう？,usual,"usual: 100.00%, chupa: 0.00%, aegi: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B00-0043.ogg,わたしは、壊れている？,usual,"usual: 100.00%, chupa: 0.00%, aegi: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B00-0045.ogg,あの海辺での事故の後、沙羅ちゃんはわたしのバグをすっかり直してくれた……。,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B00-0047.ogg,それなのに――,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B00-0049.ogg,苦しいです……お兄ちゃん,usual,"usual: 97.05%, aegi: 2.91%, chupa: 0.03%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B00-0051.ogg,もしかしたら、ちゃんと修正出来ていないのかもしれない。,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B00-0053.ogg,でも、わたしを作り出した天才少女――,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B00-0055.ogg,沙羅ちゃんに限っては、こんな安直なミスはあり得ない。,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B00-0057.ogg,つまり、わたしは疑っているんだ。,usual,"usual: 99.99%, chupa: 0.01%, aegi: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B00-0059.ogg,沙羅ちゃんは、この状況を意図的に作り出したのではないかと。,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B00-0061.ogg,すべては彼女の望み通りなんじゃないかと――,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B00-0063.ogg,そんな、もやもやした思考を抱えつつ、わたしはお兄ちゃんと暮らしている。,usual,"usual: 99.99%, chupa: 0.01%, aegi: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B00-0065.ogg,記憶を失くしてしまったお兄ちゃんを、助けなくてはいけないという使命があるから。,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B00-0067.ogg,バグを修正するためには、それに関連したデータを収集する必要があるから。,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B00-0069.ogg,きっと、そう。,usual,"usual: 99.96%, aegi: 0.04%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B00-0071.ogg,そうなんだ……。,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B00-0073.ogg,あと１分経ったら、ハンモックから降りよう。,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B00-0075.ogg,そして、あの家に帰るんだ。,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B00-0077.ogg,お兄ちゃんが待っているのだから。,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B00-0079.ogg,わたしの名前は“シロネ”――,usual,"usual: 99.99%, aegi: 0.01%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B00-0081.ogg,お兄ちゃんのために作られたアンドロイド。,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B01-0003.ogg,お兄ちゃん……,usual,"usual: 99.44%, aegi: 0.56%, chupa: 0.00%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B01-0005.ogg,良かった……,usual,"usual: 74.31%, aegi: 25.03%, chupa: 0.66%"
D:/Galgame_Dataset/minori_Trinoline/シロネ/srn-B01-0007.ogg,えっと……昨日の夜、お兄ちゃんが眠りについてからです,usual,"usual: 99.99%, aegi: 0.00%, chupa: 0.00%"
